predict,gender,weight,height
0,female,69.32361357,166.6375555
0,female,68.98446841,157.3250412
0,female,66.61352923,148.6052548
2,female,63.09582823,142.5653611
2,female,63.05020342,128.2278879
1,female,60.64698764,123.86243
0,female,66.48432684,161.063686
2,female,63.08292247,134.2652993
2,female,63.75772824,134.7249868
2,female,66.79406532,144.8368307
2,female,62.96099888,137.245972
0,female,66.10896011,164.7009489
1,female,60.82620041,104.2321149
2,female,62.75439175,131.2928797
2,female,61.43925091,124.2600707
2,female,62.11996861,136.7215444
1,female,58.08709515,94.94483434
1,female,60.68616746,114.0468281
2,female,62.38842577,129.6238001
0,female,66.18645253,156.380923
2,female,61.67320486,133.1889763
1,female,60.94110303,112.4289867
2,female,65.37485534,136.9860762
1,female,62.32563588,110.9635125
1,female,61.6868957,118.7386425
2,female,63.94973899,142.3642616
0,female,65.8999896,159.8498234
1,female,59.57718853,99.65849196
1,female,63.04338467,118.641681
2,female,65.69073515,139.1799871
0,female,64.65255864,162.5932812
0,female,66.23444739,147.5530072
0,female,66.68982865,174.3284002
2,female,61.74443618,125.4485431
2,female,64.34170483,138.297276
2,female,63.98514069,141.0673566
2,female,60.33417128,131.0490083
2,female,65.27042687,145.6141478
2,female,64.9085097,142.550309
2,female,62.24287603,139.4003533
1,female,59.33710926,121.1859958
1,female,62.96969372,102.8538992
2,female,64.16787074,143.4132533
1,female,63.19575635,114.1272215
2,female,64.41672041,134.4299902
1,female,61.49434224,121.2726047
0,female,68.53380792,156.7022698
1,female,61.62638654,108.3814539
0,female,65.93982812,153.1015285
1,female,59.24256799,114.7409447
2,female,63.95778512,138.3861118
0,female,64.20651603,150.6705881
1,female,59.41310734,103.3861613
0,female,66.50376237,165.8083639
0,female,66.98662592,163.5733364
1,female,60.97479084,122.7480058
0,female,65.82086445,150.9467153
0,female,63.8600243,147.64232
0,female,67.11340129,165.5012543
0,female,65.84928275,163.4988674
0,female,66.65087331,156.0370478
1,female,60.95315663,119.1832395
2,female,65.40878185,142.9045277
1,female,63.4141425,118.7712649
2,female,63.87090973,129.5878644
1,female,61.19393202,110.7013405
2,female,64.61636414,146.5476437
1,female,62.38505025,118.9771885
0,female,70.66486477,184.5179603
2,female,63.26152655,126.4267928
0,female,66.88975886,162.4010008
2,female,66.07817867,144.5855263
1,female,58.99638936,105.4467882
2,female,64.92201119,126.6973432
2,female,65.30609466,141.3792133
0,female,66.10900267,156.9207526
0,female,69.12527479,165.830008
2,female,61.80349123,130.4425358
0,female,66.53896455,164.0924355
0,female,65.51163305,169.3488751
0,female,63.9902529,156.3795064
2,female,59.39491773,131.3799683
2,female,61.38346056,125.7544217
2,female,63.89741994,138.1902827
2,female,61.97212119,132.9074143
2,female,63.24925294,131.6477654
0,female,69.44361538,178.2767276
2,female,63.65529651,128.2834309
2,female,61.20577545,124.4230837
2,female,61.98753047,126.4094311
1,female,60.22034116,120.4299326
2,female,64.17227736,139.8238676
2,female,63.70466395,134.0934094
0,female,65.2646477,151.6055075
2,female,63.46700291,132.3685438
1,female,62.73141845,108.6561685
2,female,62.02116348,136.0135387
1,female,61.57662457,109.0763172
2,female,64.56815082,143.2368387
1,female,61.4524106,121.9800924
2,female,63.57314268,128.5584963
1,female,61.08362906,122.4428634
2,female,64.67878,131.652285
2,female,65.55184781,139.3831371
1,female,60.78328662,113.5939975
0,female,63.81218998,149.8255755
2,female,64.96063649,142.093483
1,female,60.19217378,96.35877595
1,female,61.51052968,117.8403025
0,female,66.70616759,148.3514065
1,female,62.1146026,110.9173444
0,female,66.91783007,181.5924172
2,female,66.33766058,141.3875319
1,female,58.5921355,105.8081897
2,female,65.3353335,130.5732054
2,female,63.05598762,128.3989658
1,female,61.92783047,116.7925566
2,female,64.92501436,142.1181661
0,female,68.29162452,164.1830043
1,female,62.68903383,122.9982616
2,female,62.68083674,125.8924922
0,female,66.31775539,151.2119719
2,female,65.07034695,135.605516
2,female,62.43377617,137.174598
2,female,64.1852125,130.0878344
0,female,66.5298081,157.9296838
1,female,62.18077951,111.8505881
1,female,61.64898685,108.0338696
2,female,64.81942365,132.5787056
1,female,61.41293594,123.9622851
2,female,65.28601781,143.3730772
0,female,67.31159889,153.9102898
0,female,66.33765762,155.6687435
1,female,62.28100088,122.5335012
2,female,62.94165735,127.2488214
2,female,61.07945197,124.8029262
0,female,65.24857389,154.9093102
0,female,67.98353328,153.4381117
2,female,60.47408833,126.6835253
2,female,64.74751466,136.530687
2,female,63.2172784,140.1590264
0,female,67.38710426,153.1343854
2,female,61.62293621,143.6236296
0,female,65.96482696,151.6314402
2,female,62.44042695,128.2344283
0,female,66.38670518,152.7384899
2,female,61.17727571,127.1970553
1,female,61.23390393,103.1425613
1,female,62.84862237,121.679765
2,female,63.34718282,145.5249741
2,female,64.42810594,141.2144702
0,female,68.25436254,173.5133438
0,female,65.25100177,151.7293129
0,female,68.0268168,161.9056826
0,female,64.18605215,152.2651195
0,female,68.10167408,166.8120925
2,female,62.36906139,141.8913891
2,female,64.68347123,135.7080883
2,female,64.58020712,126.4327205
0,female,67.38410177,156.4926744
2,female,64.24082372,137.4146683
2,female,62.67523945,137.6508412
0,female,66.53239202,159.6361383
2,female,60.07294329,126.3896126
0,female,69.18681112,166.1364109
2,female,62.40926436,146.8094393
2,female,63.3410939,140.6184347
2,female,64.49431817,141.8754655
2,female,63.12185883,132.6229732
2,female,64.22024344,131.7002383
1,female,59.04951185,112.0299458
0,female,66.14882872,152.7497472
2,female,63.03424034,131.970135
1,female,62.77657519,114.155852
1,female,62.47225794,120.1691333
0,female,65.87259592,155.570746
0,female,66.20357246,172.3950155
2,female,63.42051282,134.9995709
0,female,64.93426963,154.7002254
1,female,65.26306194,100.982899
2,female,65.37108955,136.471256
2,female,65.37398281,144.0188092
2,female,62.2687686,138.6228159
0,female,66.28744226,168.9055719
0,female,68.40738199,165.5720934
2,female,64.52612385,136.7579301
1,female,58.25666368,117.4977572
1,female,61.32442129,115.2243686
2,female,64.30019583,129.4833421
2,female,63.78966441,140.3284158
0,female,64.7285397,152.3782224
0,female,67.71448082,147.6728302
2,female,62.51851666,128.8515295
2,female,65.95698551,143.2538781
2,female,63.71664533,138.1877004
2,female,63.70420141,133.0238567
2,female,62.57068195,126.9128501
0,female,64.85526195,150.3971178
2,female,64.00987258,127.9551751
2,female,61.81505435,124.9601057
2,female,62.53678868,128.3577116
0,female,67.63811762,152.0266309
0,female,68.70957999,174.3825163
0,female,67.13851673,155.0169379
2,female,66.88996881,145.76166
2,female,60.62363512,136.6560548
2,female,60.4158461,126.7039633
0,female,66.9064756,156.5886175
2,female,62.59972824,125.6472069
2,female,64.40218001,144.5008924
1,female,62.36135955,112.2830125
2,female,62.18893278,125.1793796
2,female,65.23850675,125.4049327
1,female,62.14024497,114.9261844
0,female,72.26474828,188.4373044
2,female,60.59858431,124.6033542
1,female,62.2665815,111.2450084
1,female,58.30103474,92.29814647
2,female,64.3658908,135.6000876
2,female,62.66586099,130.9951891
0,female,67.42333944,161.8940078
0,female,67.82834342,173.3604366
1,female,58.86675136,100.8489
1,female,62.06640618,123.7048601
2,female,64.10174931,146.6482964
1,female,60.23998603,121.5028908
2,female,62.21122824,136.2048215
0,female,65.28301632,150.7814822
0,female,67.97274548,147.2741331
0,female,67.72085558,159.4951685
2,female,64.1217767,136.8605078
2,female,63.09803894,135.9427696
2,female,65.708496,136.9574453
2,female,65.12929148,139.0497184
2,female,62.0454434,132.1924558
2,female,63.62695788,145.4613919
1,female,61.06805386,105.3111415
0,female,69.0053177,176.8329469
0,female,62.93076044,149.6588227
2,female,63.02034801,141.4078281
1,female,60.4586125,118.4280354
2,female,64.86994235,144.2269866
0,female,66.65218845,152.6978513
2,female,60.04233796,129.1415951
2,female,63.37904055,123.9138721
1,female,63.46588178,119.3515993
1,female,61.99190969,112.7343377
0,female,69.24769691,169.6303068
1,female,62.63787877,115.1155096
0,female,65.76985828,147.7333612
0,female,68.90089946,192.6400373
2,female,63.66514752,130.0772506
2,female,64.61189367,143.1524271
1,female,61.53011039,106.3043173
1,female,62.72302427,121.7220903
0,female,66.31757277,153.2466021
0,female,67.0580877,147.7979201
1,female,60.1414416,110.8378547
0,female,66.15135541,160.7672881
2,female,64.31196107,145.4774473
2,female,61.10409173,135.0411989
2,female,63.4374944,135.0275548
0,female,67.97933945,160.2705257
1,female,59.08600583,107.8290036
2,female,67.09990391,133.2356979
0,female,63.8648354,158.9400599
0,female,67.35205087,165.3546779
2,female,65.00645708,137.9009165
1,female,61.97957941,116.9547449
1,female,60.5520165,115.251701
0,female,66.24499095,153.3761556
0,female,66.70980671,153.5666074
1,female,57.84910509,96.28009269
1,female,59.93940471,110.614615
1,female,61.76592246,122.9246801
0,female,67.40725347,161.4580527
2,female,63.76532831,143.9198022
2,female,65.2878094,127.0398432
1,female,61.98121037,118.8214932
0,female,70.62904069,195.7652595
1,female,62.32778079,111.9654477
0,female,69.95246683,194.2403622
0,female,71.27750694,162.3133932
1,female,64.61898098,119.6810951
0,female,69.47032264,174.1461006
1,female,60.7559488,103.3520106
0,female,68.37383472,184.1576434
2,female,62.04708518,139.1142338
2,female,63.38475514,129.7189746
0,female,67.46169741,158.2742329
1,female,61.0782176,116.4317323
2,female,64.65680511,138.9990605
2,female,62.62598514,143.7684506
1,female,58.21164993,77.5237739
2,female,63.05254939,128.0468253
2,female,63.6328925,133.7828249
0,female,66.85846887,153.0110857
1,female,61.95589797,110.2089872
0,female,66.11487506,157.7253041
2,female,62.83476006,137.9272443
2,female,63.53064831,131.4189337
0,female,64.68921645,147.8025321
0,female,64.5392602,147.5655705
0,female,68.51787315,156.3727176
2,female,60.86794313,126.4065549
1,female,61.04173436,115.0826718
2,female,63.08615886,131.0931214
2,female,61.51263698,133.9929242
0,female,68.89322996,181.3896959
2,female,64.35826355,138.8562057
2,female,61.19083726,132.9771789
1,female,63.54669763,122.6841625
2,female,65.62642612,135.7827384
2,female,66.41747192,139.7432803
0,female,65.4186961,147.423294
2,female,64.85499749,146.6927978
2,female,61.35147807,130.2763831
2,female,65.36021623,143.8940328
2,female,65.24316223,134.5671629
0,female,67.23677952,154.7057419
0,female,62.86724423,161.2683954
2,female,63.24924211,125.1293505
0,female,64.83209799,150.7431871
1,female,60.0052569,112.6643834
1,female,60.4837623,104.4198496
2,female,61.22580477,127.8286298
2,female,67.07793752,144.8480078
0,female,67.91342439,168.7055516
2,female,65.8810596,129.0037552
1,female,61.509529,104.405917
1,female,61.64321218,121.3031707
1,female,61.91038153,118.7466544
1,female,60.6219605,96.39248396
1,female,60.56128697,120.1845576
1,female,61.89569345,113.0433002
0,female,67.74236194,162.3086656
2,female,62.5619189,141.2767051
1,female,63.27983517,118.851399
2,female,61.86561243,136.3901174
2,female,61.53194522,127.9619641
2,female,62.67538949,134.1825767
1,female,59.02919506,98.37263882
2,female,63.17255471,128.0910261
1,female,59.32763718,100.4707098
2,female,66.82866646,137.1031904
2,female,64.30466015,133.8754046
1,female,63.57139159,121.7805973
0,female,65.14712384,155.7767223
0,female,67.3006788,158.4669632
2,female,62.81304406,135.7958358
2,female,61.07654165,131.3364435
2,female,61.57110851,126.0125198
0,female,66.13260527,153.5939525
1,female,58.14565279,112.0352741
1,female,58.77163948,103.5377561
1,female,62.82690374,118.8514013
2,female,62.2024039,133.5529417
2,female,61.33393465,127.6554391
1,female,61.71362969,118.5130129
1,female,61.04527083,122.5618347
1,female,59.8796705,106.78231
1,female,56.10536959,87.29886913
1,female,58.96352584,110.8154211
2,female,62.63088642,129.5218545
1,female,59.91763069,118.4634141
2,female,66.03501695,142.9867122
1,female,59.24464615,104.9188255
2,female,63.34191021,126.8392255
0,female,68.19762066,178.1923462
2,female,62.82145372,138.4029071
0,female,66.67471009,161.716484
0,female,66.34335174,163.8329174
2,female,62.7156184,127.9380156
2,female,62.87930266,124.9546278
0,female,68.14254539,163.1097261
1,female,61.54910718,107.5201315
2,female,63.99256524,134.353308
0,female,68.73341489,153.723006
0,female,62.60540445,160.6131835
2,female,63.97815169,135.2184696
2,female,63.94815721,125.8189265
2,female,60.98076185,127.2970929
2,female,63.51785871,129.1349836
2,female,65.11916234,146.4310252
2,female,64.69905823,147.2045478
1,female,59.47485209,100.8838576
2,female,62.83086776,133.0562949
2,female,63.29258532,135.1596472
0,female,64.24043215,151.6573295
2,female,64.45067258,128.1972735
0,female,63.88887982,160.5845573
2,female,67.32364799,146.97997
2,female,66.24501806,143.7974897
0,female,66.61440514,169.1286528
2,female,63.25764228,137.0878289
2,female,64.40228139,131.3784826
1,female,61.78904379,123.1407309
1,female,62.71958949,121.811621
0,female,68.01441732,149.7168499
2,female,62.15571661,126.3537411
2,female,68.12912486,138.863713
2,female,64.916209,133.2007384
0,female,64.42536943,151.5642556
2,female,65.76622605,135.4444093
2,female,63.21508481,139.3569202
1,female,62.73241741,106.8840472
1,female,58.96004039,95.75231754
2,female,63.63351404,144.9746967
1,female,62.31548855,122.5139849
1,female,57.13730096,99.10849926
2,female,63.85785453,143.6883668
1,female,61.77241307,119.262169
0,female,67.91531408,159.5142922
1,female,61.78314264,118.1455069
1,female,61.94678271,119.7953958
1,female,61.78785109,121.0927973
1,female,61.29985966,122.7405953
1,female,61.22309514,109.2342427
2,female,63.16756379,124.4904785
2,female,65.11833961,146.6503345
2,female,63.80804954,140.8885326
1,female,60.28713064,100.1569728
0,female,65.80312526,159.4488655
1,female,62.64142391,115.9133806
0,female,65.51831079,162.0482313
1,female,60.92319393,111.3672579
1,female,59.44775771,108.1116437
1,female,62.41587974,121.0337281
2,female,65.06141389,131.5889293
2,female,64.35931605,143.542122
1,female,62.70103375,121.771555
2,female,64.22915631,146.0955456
1,female,61.15798325,123.3458005
2,female,64.01405639,136.7767172
0,female,64.21697248,154.4466049
2,female,61.5313234,140.9801576
1,female,57.71425655,94.38973264
0,female,70.4231298,174.6083736
0,female,69.15694213,161.1141714
2,female,64.7625295,131.3523706
2,female,62.09373494,130.2997883
0,female,67.43037765,156.0760921
0,female,66.86273906,156.6846213
1,female,61.82485153,102.6927767
0,female,67.77871231,166.4484848
2,female,65.30476865,143.2709759
0,female,65.52457692,150.3653172
1,female,63.84886031,121.0959614
1,female,60.66988645,110.7054273
1,female,62.12079891,122.0346502
2,female,60.4147505,124.7066898
2,female,64.57439511,142.095282
1,female,60.17728721,116.3970249
2,female,63.81881928,126.7389999
2,female,62.62504912,132.152415
1,female,58.94823506,103.3635557
1,female,62.06985145,112.4558778
1,female,60.45231872,114.3010577
2,female,64.4893424,126.6330525
0,female,65.61721814,160.6223702
0,female,66.86675518,156.5186947
0,female,70.36111863,163.9450403
1,female,60.23007396,95.93373248
2,female,63.30515902,127.7786815
1,female,59.58732939,104.0461802
2,female,65.32362632,145.8522908
2,female,61.96305129,142.4048929
2,female,61.63358365,131.6225203
1,female,60.22190735,107.7312909
2,female,62.44408874,134.4512996
1,female,61.43819518,123.0361756
0,female,65.03284282,153.3935621
0,female,66.83416513,151.9338859
2,female,61.27909764,141.2121227
2,female,62.26413516,147.3352148
1,female,63.69071992,121.6334087
1,female,61.23014451,106.0922983
1,female,59.24792575,106.067218
0,female,65.0773312,152.0746263
2,female,63.33653195,136.066724
0,female,65.12802351,150.1439763
0,female,66.36726142,153.1041048
2,female,59.62736165,127.0038207
0,female,66.74436347,168.8668772
2,female,66.56671228,138.60008
0,female,65.19097952,158.7789357
2,female,63.7251435,125.4174224
2,female,64.64052746,135.4495022
0,female,68.22217986,153.0986416
1,female,60.76509346,111.3642399
0,female,65.07807331,154.7656473
2,female,59.77390642,124.4180192
0,female,67.00855387,151.3338989
0,female,71.55220467,185.6582708
2,female,65.60410039,144.5089033
0,female,67.71387279,163.3344499
2,female,63.21396253,142.5660805
1,female,61.25433462,115.8895439
2,female,65.63866091,137.2897498
1,female,59.24865572,110.5871908
2,female,63.26321767,141.6711475
1,female,63.28510684,119.0074606
0,female,66.50640309,152.4406997
0,female,66.83503172,160.9810938
1,female,60.56117991,116.2685164
0,female,64.47856716,151.8867057
0,female,63.73223951,154.6552726
0,female,68.14411756,152.4305616
2,female,65.38322421,140.0736411
1,female,63.35268712,119.6337558
2,female,63.58520722,128.4865559
0,female,66.53816132,161.1436131
0,female,66.64452628,152.569345
2,female,62.44275713,126.5226432
1,female,59.5883951,115.2153994
1,female,62.05547147,122.6740486
0,female,67.99944868,161.3219
0,female,64.63567968,160.1003807
1,female,60.14585614,120.8885216
1,female,61.49863937,122.0494802
1,female,60.46647733,112.8514117
2,female,61.48844114,137.0917368
0,female,65.53331272,148.0520704
1,female,57.83726895,105.7392172
2,female,65.04104297,134.2800952
0,female,64.18153505,147.9274956
2,female,63.43076055,138.1956049
2,female,62.49095906,140.6110439
0,female,67.38628519,168.1405531
2,female,64.76350286,133.2523675
2,female,63.58140655,138.2293962
2,female,63.79852735,137.4658076
1,female,60.97741445,120.6607291
1,female,61.73582643,110.5132416
1,female,64.19139698,121.8896088
1,female,60.55219223,110.2997283
0,female,67.18208001,164.7793756
2,female,65.87564504,141.0181321
1,female,60.33657937,82.19848785
1,female,59.12503148,90.520784
0,female,68.18704909,177.5688496
1,female,62.62197768,106.0013492
2,female,64.76214735,142.2649831
2,female,63.71703402,137.9994231
1,female,62.78856853,119.6279178
0,female,66.34133375,156.2321254
0,female,64.84576726,160.7589004
2,female,65.75594816,137.4711041
0,female,66.30654984,154.9049863
2,female,64.23774197,147.2054901
2,female,63.10498437,133.1482542
2,female,62.78030163,145.7943741
0,female,63.4731386,155.4888952
0,female,66.74916684,166.8803156
0,female,66.52949335,149.7392078
2,female,64.94254533,135.3871538
2,female,64.25475995,143.3638501
0,female,65.64328105,159.1333821
0,female,66.6623826,159.4823765
1,female,60.20973811,111.0484523
2,female,64.55303734,137.8209447
0,female,65.52243347,164.5083604
1,female,64.16393928,123.4122539
0,female,63.42475078,153.1766157
0,female,68.57569458,153.3192643
0,female,67.46067553,175.292753
0,female,65.58639873,157.1461609
0,female,67.38368786,160.9781147
2,female,65.30043385,142.520552
0,female,68.69701012,171.8920258
1,female,62.8818495,117.366116
2,female,64.50224544,134.0454921
2,female,67.12960257,134.2735746
2,female,63.89318789,135.6523004
2,female,63.94708911,138.8654435
1,female,61.23306992,117.1441394
2,female,62.3658432,138.6484473
2,female,63.88119651,137.1708863
0,female,67.26012397,151.2309519
1,female,61.98092247,113.9689975
1,female,61.93800599,121.1872538
0,female,65.12364694,163.9345317
1,female,59.94991374,111.2322809
1,female,58.67095297,98.51607861
2,female,61.45843726,131.7007708
0,female,66.33938511,160.985106
0,female,67.58420491,156.7322708
0,female,66.1149178,159.3721566
2,female,62.7357257,138.2544371
1,female,62.7371125,112.8713634
1,female,60.59482352,118.7580419
2,female,64.26368323,147.4031284
2,female,63.58954843,139.686157
1,female,60.52242112,113.2663336
2,female,65.65054028,147.3371838
2,female,64.36840951,139.5501997
2,female,68.09431963,141.2266331
1,female,61.40270423,123.983911
0,female,63.6553172,148.2380117
1,female,56.16729919,77.89855927
1,female,60.85930919,101.1733394
2,female,65.49353009,134.9000069
1,female,60.0901747,117.8952374
0,female,65.15809051,148.3613084
1,female,60.5804207,102.1878205
1,female,59.84744636,112.1445442
1,female,60.17911246,97.26131279
2,female,63.80725244,139.603648
2,female,65.15959022,145.4427242
1,female,61.23084179,116.8580975
0,female,66.25651392,148.4143053
2,female,62.29934049,138.9949647
2,female,67.34269071,144.9242521
2,female,64.48255373,131.8131379
0,female,65.40922663,151.5321932
2,female,63.3198477,132.9001027
0,female,69.99829727,178.7432557
1,female,60.77999986,113.8774405
2,female,62.7137651,124.67284
2,female,64.0631262,136.627817
0,female,67.26074844,154.619461
1,female,62.22733769,120.9366143
2,female,59.22304441,131.1590897
1,female,58.36944783,113.8991098
1,female,59.97733981,110.8001983
2,female,62.23231321,131.8864977
1,female,61.40468346,123.0149743
0,female,66.69229749,153.5569663
1,female,60.82919775,116.2535222
0,female,65.63260033,159.0960369
1,female,60.19133042,115.0457724
2,female,66.0987189,131.2644015
2,female,64.40533155,127.9439472
2,female,64.89435389,129.1170413
2,female,63.86336181,128.2854943
2,female,61.2176125,124.5237858
0,female,70.00009966,176.828201
2,female,64.48709509,130.6521309
0,female,66.98861261,156.2568755
1,female,58.30026837,95.12140347
0,female,64.35620881,154.3746333
0,female,67.40905619,163.5842362
2,female,66.93631052,142.7673671
1,female,60.73185683,119.9678813
2,female,65.19712565,133.0147069
1,female,59.95595817,119.8804371
0,female,65.74025292,165.1563707
2,female,63.17408886,134.9311198
2,female,61.41451085,131.5568472
2,female,61.95376528,139.4803452
2,female,64.7363556,137.7708322
1,female,57.2330564,99.37128426
0,female,66.00168521,155.1049254
0,female,66.03555149,151.8734428
0,female,66.12449617,162.7303814
1,female,59.8735563,107.6376075
1,female,64.25806779,122.9372349
2,female,64.52327413,146.60298
0,female,70.3985174,167.5424113
0,female,67.68360696,151.2800536
1,female,60.9794599,108.4691694
1,female,64.96195881,113.7269679
2,female,62.82604224,129.2867565
2,female,63.18396275,127.1771207
2,female,64.94343596,136.6638694
2,female,62.68425202,124.4400256
0,female,64.82696014,152.0794508
2,female,63.74076247,134.1117682
0,female,69.8222337,174.6673875
2,female,63.33567146,126.6973673
2,female,65.79992246,142.1464379
2,female,61.83709682,136.773826
1,female,59.54889462,118.8603232
1,female,62.12665483,114.1428986
2,female,65.32486963,145.5210606
0,female,66.61444226,155.888981
2,female,63.73462319,146.9717235
1,female,60.16414723,120.2445265
0,female,65.69338372,151.9871058
2,female,64.39091597,138.4717769
2,female,65.34376918,128.240548
0,female,66.28486338,154.8851424
2,female,64.14063297,134.4593377
2,female,64.88991873,134.2799488
2,female,64.70056981,146.402677
1,female,59.90884476,94.56369747
2,female,62.43355542,124.2861434
2,female,64.77274561,143.4454504
1,female,62.90614492,104.0504802
2,female,62.26384004,124.0342733
2,female,66.0386898,142.7557792
0,female,69.21120218,147.0493817
1,female,61.31956624,107.4642254
1,female,60.08100686,123.7760181
0,female,68.98557945,152.9571484
1,female,61.79265733,107.4550663
2,female,62.90762993,141.2166278
2,female,64.60023214,130.6571309
2,female,60.51843955,139.7606168
0,female,66.9239918,155.7581336
2,female,63.06759488,133.6593936
1,female,65.53251023,120.8474285
2,female,65.01785721,147.0991056
1,female,60.35043688,108.2775721
0,female,66.17068187,154.5147159
0,female,68.09092787,161.5539102
0,female,63.79048362,154.2266927
2,female,61.89470314,129.5627728
0,female,65.71617654,157.691151
2,female,64.94103088,141.539367
1,female,62.56434633,123.5541758
0,female,64.07225206,166.5731251
2,female,64.64428751,143.0154192
2,female,62.28367091,132.5764184
0,female,68.07027816,164.367595
1,female,60.00065715,95.62563818
1,female,61.69154423,118.2019712
0,female,69.80481696,174.0274594
2,female,63.57711788,126.5251398
0,female,63.50346703,152.6992465
2,female,62.49984301,132.561613
1,female,59.40834134,101.2172026
1,female,60.57531491,99.28629808
0,female,67.05391646,160.9433109
0,female,64.2688204,148.2465952
0,female,66.13613061,151.8146478
2,female,64.31120561,138.8174294
2,female,62.83469784,132.4191838
2,female,60.71832443,124.4344068
2,female,65.28925911,140.0554828
2,female,61.81298502,137.3382343
2,female,60.98098369,132.2185416
2,female,65.39449752,146.2095951
0,female,65.26839137,164.043947
2,female,65.12674824,142.3834652
1,female,63.49964734,123.5860792
2,female,63.00872527,127.54175
1,female,61.84938402,122.4130208
2,female,61.08267692,141.503098
0,female,66.41315594,167.723492
0,female,69.72927319,187.7853195
0,female,67.43102863,148.6237882
2,female,64.45307988,134.5505092
2,female,64.53899481,141.1068879
1,female,60.45190618,122.1551849
0,female,64.83094264,156.9543765
2,female,64.15349224,133.601933
0,female,69.6109083,167.7386967
1,female,60.74139577,118.4187281
2,female,65.52424715,144.4641046
2,female,66.12120307,144.9394305
1,female,61.08432705,117.9875697
2,female,63.69215661,136.8928898
2,female,63.98349397,141.4799386
0,female,66.73954248,148.5616067
2,female,64.1200342,142.0538836
2,female,64.7708441,142.8354164
2,female,62.80406817,129.1476726
2,female,64.50677096,134.9976903
0,female,64.14782409,148.6451194
1,female,60.32048442,114.777134
2,female,62.18768065,124.6068736
0,female,66.91528563,168.667906
2,female,63.94648267,135.0374954
2,female,64.79055112,142.5334151
2,female,65.01331835,134.5291923
2,female,64.81501948,135.9654449
0,female,64.8860512,152.8669335
2,female,63.1308135,141.9141627
2,female,65.33201383,144.8066197
2,female,62.27545059,145.9923778
1,female,61.15261826,115.2448885
2,female,63.3380151,143.708623
1,female,61.54253256,118.037046
2,female,64.63749296,133.3795459
0,female,67.3208245,153.5222603
2,female,65.65827642,139.4585873
2,female,66.4207334,143.8743303
1,female,63.24594815,121.0160911
2,female,64.07346612,125.5400562
2,female,62.29382852,133.0204354
1,female,61.62105661,108.7981989
2,female,63.53977281,130.2797141
1,female,62.61528123,117.439002
2,female,62.21096286,136.3546327
1,female,59.533643,114.152351
2,female,63.21422069,126.0267209
0,female,64.32570529,155.5307139
0,female,68.67843313,163.88945
0,female,64.58950082,150.2059868
1,female,63.57784858,120.6841289
1,female,60.90012218,117.1695591
0,female,63.99852391,149.3647828
0,female,65.70657968,149.7158225
2,female,64.0414419,141.8868021
1,female,58.75737097,111.6573404
1,female,59.89389382,116.7595601
0,female,66.55979641,162.676838
1,female,61.66236713,122.7087891
2,female,62.13408192,132.3154569
1,female,61.31828438,97.10750426
0,female,70.1759547,182.1338057
2,female,62.15730437,128.958407
2,female,65.12540742,140.3763356
0,female,64.16181757,157.9090287
1,female,59.54768085,107.8537915
1,female,58.99628681,107.839015
0,female,66.17869772,151.8282793
2,female,63.65396413,127.8416257
2,female,62.01581113,133.6528299
2,female,63.71669152,143.7589916
2,female,66.11116557,139.2350287
2,female,65.10961448,136.9323013
1,female,58.18714107,104.4723822
1,female,62.30830097,120.6710095
2,female,63.82543801,134.2480571
2,female,63.98645568,146.3033811
2,female,61.81025904,132.5225161
2,female,65.04699744,140.8232286
0,female,66.94719805,154.7824789
0,female,68.31690564,160.443183
0,female,65.09677602,152.4161982
0,female,71.07045123,182.0835803
0,female,69.14094554,186.7979319
2,female,62.21859931,130.0123363
2,female,62.84080089,129.2506703
0,female,67.22512136,158.524337
1,female,60.2705739,121.6474204
2,female,62.9507926,141.9100543
0,female,68.99974586,179.6408362
2,female,63.50479854,129.3192543
2,female,62.55373137,132.006233
2,female,63.94486748,137.8376375
0,female,67.0228198,159.2438015
0,female,64.68020759,151.7577754
1,female,60.03556122,112.9526252
1,female,59.46425906,111.7105182
2,female,67.53917353,138.5227892
1,female,61.77330539,112.2673005
2,female,63.54888769,135.8149239
0,female,65.76112678,170.8689394
0,female,69.18008131,165.2566267
2,female,64.79870466,143.8262648
0,female,67.20063052,160.8998382
1,female,61.62310303,112.5434239
0,female,66.01483354,161.1071678
1,female,61.33451019,114.7185636
1,female,61.61019345,112.0776153
0,female,66.22779232,156.1663533
2,female,62.19386263,132.0601569
0,female,64.15288478,151.2755329
1,female,58.89247364,104.4234622
0,female,64.29813413,149.1907378
0,female,67.55560987,170.8553198
2,female,61.38949064,139.105837
2,female,65.8604389,140.3829979
1,female,61.10363728,111.5743769
2,female,66.04248768,133.9443605
2,female,62.02298967,125.5070804
2,female,64.27404454,145.8963251
1,female,59.75844451,119.1647427
2,female,62.7814677,125.8231873
2,female,61.52887955,128.6434642
2,female,63.9056158,136.8524131
2,female,64.89215213,146.6103039
1,female,61.80240401,114.882858
0,female,69.09976762,174.7085617
2,female,64.98313319,144.2591727
2,female,62.32305778,125.5560715
2,female,65.32277079,146.7524518
2,female,64.23442008,137.509553
1,female,61.32334679,119.7581615
1,female,58.15588831,95.67887158
1,female,62.59427026,123.7399853
1,female,64.67840854,123.010507
1,female,63.9575827,118.8929568
0,female,67.67080158,155.4939116
2,female,63.6358284,125.5040721
2,female,62.56500845,144.7249473
0,female,67.89565929,153.4364809
